session_id,session_date,app_name,app_category,device,user_age_group,user_tech_savvy,intended_action,total_dark_patterns_found,total_pattern_instances,hidden_fees,fake_urgency,pre_checked_boxes,confirmshaming,sneaked_into_basket,hard_to_cancel,false_social_proof,forced_continuity,roach_motel,misdirection,price_comparison_blocking,trick_questions,disguised_ads,bait_and_switch,time_spent_minutes,intended_spend_usd,actual_spend_usd,extra_charges_usd,action_outcome,completed_intended_action,frustration_score,would_use_again
S-902004,2025-10-12,SocialFeed-App,Social Media,Mobile,55+,Medium,check_notifications,6,11,0,0,0,0,0,1,0,0,1,4,0,1,3,1,9.5,0,16.84,16.84,completed_purchase,1,5.3,0
S-901071,2025-08-08,FitPro-Subscription,Fitness SaaS,Desktop,35-44,High,cancel_subscription,7,15,1,0,0,4,0,2,0,2,2,0,0,3,1,0,11.4,0,11.36,11.36,completed_cancellation,1,8.0,0
S-910105,2024-08-23,QuickStream-Video,Subscription,Desktop,18-24,Medium,cancel_subscription,4,11,0,0,0,1,0,2,0,4,4,0,0,0,0,0,8.9,0,9.81,9.81,completed_cancellation,1,4.5,1
S-902338,2025-07-01,NewsHub-Media,News/Media,Mobile,18-24,High,read_one_article,2,7,0,0,0,0,0,0,0,3,0,0,0,0,4,0,6.8,0,0,0,completed_purchase,1,4.1,1
S-904985,2025-04-17,TravelDeal-Booking,Travel,Desktop,35-44,High,book_cheapest_option,5,13,4,4,0,0,0,0,2,0,0,0,2,0,0,1,15.0,150,194.19,44.19,completed_booking,1,6.0,0
S-906164,2024-10-08,MegaShop-Ecommerce,E-commerce,Mobile,25-34,Medium,buy_one_item,6,13,3,3,3,0,2,0,0,0,0,0,1,0,0,1,14.7,40,118.3,78.3,completed_purchase,1,5.9,0
S-906232,2024-09-02,NewsHub-Media,News/Media,Mobile,25-34,Low,read_one_article,4,8,0,0,0,2,0,0,0,4,1,0,0,0,1,0,7.6,0,19.19,19.19,completed_purchase,1,4.2,1
S-911551,2025-08-12,FoodFast-Delivery,Food Delivery,Mobile,45-54,Medium,order_dinner,3,8,2,0,3,0,3,0,0,0,0,0,0,0,0,0,9.2,25,99.21,74.21,completed_purchase,1,3.8,1
S-901671,2024-10-06,FairBook-Travel,Travel,Mobile,55+,Medium,book_cheapest_option,4,4,0,0,1,1,0,0,0,0,1,0,1,0,0,0,12.4,150,158.62,8.62,completed_booking,1,3.3,1
S-909091,2024-07-24,QuickStream-Video,Subscription,Desktop,45-54,High,cancel_subscription,4,10,0,0,0,2,0,3,0,4,0,1,0,0,0,0,6.6,0,0,0,completed_cancellation,1,6.0,0
S-902466,2024-10-14,OpenApp-Freemium,Productivity,Desktop,55+,Low,try_free_trial,5,8,1,0,0,2,0,0,0,2,1,0,0,2,0,0,9.8,0,32.31,32.31,signed_up,1,4.2,1
S-906247,2025-08-18,FitPro-Subscription,Fitness SaaS,Mobile,35-44,High,cancel_subscription,6,13,0,0,0,4,0,0,0,1,2,1,0,4,1,0,11.5,0,0,0,completed_cancellation,1,6.4,0
S-904945,2024-09-16,FoodFast-Delivery,Food Delivery,Mobile,35-44,Low,order_dinner,5,10,3,0,1,0,4,0,1,0,0,1,0,0,0,0,11.2,25,25,76.97,noticed_hidden_fee_abandoned,0,4.2,1
S-907179,2024-10-26,CleanShop-Ethical,E-commerce,Mobile,18-24,High,buy_one_item,2,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,7.2,40,56.98,16.98,completed_purchase,1,2.2,1
S-903322,2025-09-28,OpenApp-Freemium,Productivity,Mobile,55+,Medium,try_free_trial,2,4,0,0,0,0,0,0,0,3,0,0,0,1,0,0,6.3,0,27.44,27.44,signed_up,1,1.7,1
S-910929,2025-03-25,FairBook-Travel,Travel,Mobile,35-44,High,book_cheapest_option,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.8,150,157.6,7.6,completed_booking,1,2.2,1
S-909123,2024-06-28,MegaShop-Ecommerce,E-commerce,Tablet,55+,High,buy_one_item,6,15,4,3,1,0,2,0,4,0,0,0,0,0,0,1,12.5,40,40,90.98,noticed_hidden_fee_abandoned,0,7.7,0
S-903589,2025-01-23,QuickStream-Video,Subscription,Desktop,55+,Medium,cancel_subscription,2,8,0,0,0,4,0,0,0,4,0,0,0,0,0,0,5.5,0,19.11,19.11,completed_cancellation,1,4.6,0
S-901603,2025-02-01,OpenApp-Freemium,Productivity,Mobile,25-34,Low,try_free_trial,3,5,0,1,0,2,0,0,0,2,0,0,0,0,0,0,8.9,0,23.78,23.78,signed_up,1,3.6,1
S-901792,2025-09-05,CleanShop-Ethical,E-commerce,Tablet,25-34,Medium,buy_one_item,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.6,40,40,0,completed_purchase,1,1.4,1
S-902832,2024-07-16,NewsHub-Media,News/Media,Mobile,18-24,Low,read_one_article,3,6,0,0,0,1,0,0,0,0,4,0,0,0,1,0,4.9,0,0,0,completed_purchase,1,4.3,1
S-904291,2024-08-14,NewsHub-Media,News/Media,Desktop,35-44,High,read_one_article,5,13,0,0,0,2,0,1,0,3,4,0,0,0,3,0,10.3,0,0,0,completed_purchase,1,6.3,1
S-900252,2025-08-12,FoodFast-Delivery,Food Delivery,Desktop,35-44,High,order_dinner,4,10,2,0,4,0,3,1,0,0,0,0,0,0,0,0,9.8,25,25,135.09,noticed_hidden_fee_abandoned,0,5.8,0
S-905727,2025-02-27,OpenApp-Freemium,Productivity,Desktop,45-54,High,try_free_trial,3,4,1,0,0,2,0,0,0,1,0,0,0,0,0,0,8.0,0,6.97,6.97,signed_up,1,1.9,1
S-908895,2025-02-16,TravelDeal-Booking,Travel,Tablet,35-44,High,book_cheapest_option,5,12,4,1,1,0,0,0,2,0,0,0,4,0,0,0,15.3,150,150,52.53,noticed_hidden_fee_abandoned,0,5.8,0
S-904506,2025-03-07,TravelDeal-Booking,Travel,Mobile,25-34,High,book_cheapest_option,3,5,2,0,0,0,0,0,2,0,0,0,1,0,0,0,11.8,150,156.34,6.34,completed_booking,1,2.4,1
S-911943,2025-11-05,MegaShop-Ecommerce,E-commerce,Tablet,45-54,Low,buy_one_item,6,9,2,1,2,0,1,0,1,0,0,0,0,0,0,2,9.8,40,40,99.82,noticed_hidden_fee_abandoned,0,5.0,0
S-911493,2025-11-05,NewsHub-Media,News/Media,Mobile,45-54,High,read_one_article,2,5,0,0,0,0,0,0,0,0,4,0,0,0,1,0,3.8,0,0,0,completed_purchase,1,2.7,1
S-904859,2024-06-24,MegaShop-Ecommerce,E-commerce,Mobile,45-54,Medium,buy_one_item,5,9,4,1,2,0,1,0,0,0,0,0,0,0,0,1,11.9,40,136.8,96.8,completed_purchase,1,5.3,0
S-901499,2025-05-12,NewsHub-Media,News/Media,Mobile,18-24,High,read_one_article,3,8,0,0,0,0,0,0,0,3,3,0,0,0,2,0,7.7,0,0,0,completed_purchase,1,4.2,1
S-911079,2025-06-09,FairBook-Travel,Travel,Desktop,45-54,High,book_cheapest_option,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11.3,150,168.14,18.14,completed_booking,1,2.4,1
S-905150,2024-12-13,CleanShop-Ethical,E-commerce,Mobile,18-24,High,buy_one_item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,40,40,0,completed_purchase,1,1.7,1
S-909422,2024-10-02,NewsHub-Media,News/Media,Mobile,25-34,High,read_one_article,4,11,0,0,0,0,0,0,0,4,3,0,1,0,3,0,6.2,0,0,0,completed_purchase,1,5.7,1
S-902223,2025-01-22,MegaShop-Ecommerce,E-commerce,Mobile,18-24,High,buy_one_item,2,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,7.4,40,50.24,10.24,completed_purchase,1,2.9,1
S-900420,2024-09-08,FoodFast-Delivery,Food Delivery,Mobile,45-54,Low,order_dinner,6,12,3,2,3,0,2,0,0,0,1,0,0,0,0,1,8.4,25,110.64,85.64,completed_purchase,1,6.4,1
S-908631,2025-11-09,SocialFeed-App,Social Media,Tablet,18-24,Low,check_notifications,4,9,0,0,0,0,0,2,0,0,0,2,0,3,2,0,7.5,0,0,0,completed_purchase,1,5.3,1
S-900480,2024-12-31,QuickStream-Video,Subscription,Tablet,55+,Low,cancel_subscription,5,10,0,0,1,3,0,3,0,2,0,1,0,0,0,0,6.7,0,0,30.39,gave_up_cancelling,0,5.7,0
S-902909,2025-10-23,FitPro-Subscription,Fitness SaaS,Mobile,18-24,Low,cancel_subscription,4,8,0,0,0,3,0,1,0,1,0,0,0,3,0,0,8.1,0,24.68,24.68,completed_cancellation,1,3.3,1
S-904416,2025-02-07,FairBook-Travel,Travel,Tablet,55+,Low,book_cheapest_option,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,150,150,0,completed_booking,1,1.6,1
S-901849,2024-08-18,MegaShop-Ecommerce,E-commerce,Desktop,35-44,Low,buy_one_item,5,9,0,2,1,0,0,0,3,1,0,0,0,0,0,2,9.3,40,105.77,65.77,completed_purchase,1,4.1,1
S-911772,2025-04-29,FairBook-Travel,Travel,Mobile,18-24,High,book_cheapest_option,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11.2,150,161.64,11.64,completed_booking,1,1.2,1
S-905556,2025-06-01,QuickStream-Video,Subscription,Desktop,55+,High,cancel_subscription,6,8,0,0,1,0,1,3,1,1,1,0,0,0,0,0,7.7,0,22.4,22.4,completed_cancellation,1,5.1,1
S-908527,2025-03-12,QuickStream-Video,Subscription,Desktop,55+,Medium,cancel_subscription,5,9,0,0,2,2,0,3,0,1,0,1,0,0,0,0,9.7,0,35.85,35.85,completed_cancellation,1,4.0,0
S-905405,2025-04-09,FoodFast-Delivery,Food Delivery,Desktop,55+,Medium,order_dinner,5,8,2,1,1,0,2,0,0,0,0,2,0,0,0,0,9.7,25,87.92,62.92,completed_purchase,1,5.2,1
S-901336,2025-07-05,FoodFast-Delivery,Food Delivery,Desktop,45-54,Low,order_dinner,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,25,25,4.31,noticed_hidden_fee_abandoned,0,1.5,0
S-903240,2024-12-05,TravelDeal-Booking,Travel,Mobile,45-54,High,book_cheapest_option,5,14,1,4,0,0,0,0,3,0,0,0,4,2,0,0,20.3,150,159.91,9.91,completed_booking,1,7.3,0
S-902164,2024-12-02,OpenApp-Freemium,Productivity,Mobile,25-34,Medium,try_free_trial,2,5,0,0,0,0,0,0,0,4,0,1,0,0,0,0,8.6,0,26.81,26.81,signed_up,1,2.9,1
S-902923,2024-06-15,TravelDeal-Booking,Travel,Mobile,55+,Low,book_cheapest_option,8,13,3,2,2,0,0,0,1,1,0,0,2,1,0,1,15.7,150,232.95,82.95,completed_booking,1,6.9,1
S-900887,2024-11-30,TravelDeal-Booking,Travel,Mobile,55+,High,book_cheapest_option,3,4,0,0,1,0,0,0,1,0,0,0,2,0,0,0,12.1,150,155.83,5.83,completed_booking,1,3.6,1
S-903147,2025-06-11,MegaShop-Ecommerce,E-commerce,Desktop,45-54,Low,buy_one_item,5,6,0,1,2,1,1,0,1,0,0,0,0,0,0,0,9.4,40,69.27,29.27,completed_purchase,1,2.9,1
S-900644,2025-07-09,CleanShop-Ethical,E-commerce,Mobile,18-24,High,buy_one_item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,40,40,0,completed_purchase,1,1,1
S-903452,2024-11-25,TravelDeal-Booking,Travel,Desktop,55+,Low,book_cheapest_option,5,7,1,1,1,0,0,0,2,0,0,0,2,0,0,0,14.3,150,170.23,20.23,completed_booking,1,3.7,1
S-908705,2024-08-10,SocialFeed-App,Social Media,Mobile,45-54,Medium,check_notifications,3,6,0,0,0,0,0,1,0,0,2,3,0,0,0,0,4.8,0,0,0,completed_purchase,1,3.9,0
S-902445,2025-08-02,CleanShop-Ethical,E-commerce,Desktop,18-24,High,buy_one_item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,40,40,0,completed_purchase,1,1,1
S-903189,2025-09-20,OpenApp-Freemium,Productivity,Mobile,45-54,Low,try_free_trial,3,4,0,0,0,1,0,0,0,2,0,0,0,0,0,1,7.0,0,32.5,32.5,signed_up,1,2.6,1
S-903058,2024-09-04,NewsHub-Media,News/Media,Desktop,18-24,High,read_one_article,3,12,0,0,0,0,0,0,0,4,4,0,0,0,4,0,10.5,0,0,0,completed_purchase,1,6.4,1
S-906338,2025-05-12,FairBook-Travel,Travel,Mobile,25-34,Low,book_cheapest_option,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.7,150,150,0,completed_booking,1,1,1
S-907577,2025-09-17,NewsHub-Media,News/Media,Mobile,18-24,High,read_one_article,2,5,0,0,0,2,0,0,0,0,3,0,0,0,0,0,3.9,0,0,0,completed_purchase,1,3.6,1
S-911116,2025-07-12,QuickStream-Video,Subscription,Mobile,25-34,Medium,cancel_subscription,5,15,0,0,1,4,0,2,0,4,4,0,0,0,0,0,9.8,0,0,31.59,gave_up_cancelling,0,7.6,0
S-900493,2024-06-11,FairBook-Travel,Travel,Mobile,45-54,Medium,book_cheapest_option,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,150,150,0,completed_booking,1,1,1
S-911080,2024-06-02,OpenApp-Freemium,Productivity,Mobile,35-44,Low,try_free_trial,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6.6,0,0,0,signed_up,1,1,1
S-907665,2024-11-04,FairBook-Travel,Travel,Desktop,55+,High,book_cheapest_option,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.4,150,156.81,6.81,completed_booking,1,1.1,1
S-905881,2024-09-16,SocialFeed-App,Social Media,Tablet,25-34,Low,check_notifications,5,13,0,0,0,0,0,1,0,0,2,4,0,3,3,0,9.2,0,0,0,completed_purchase,1,5.9,1
S-907841,2025-04-21,NewsHub-Media,News/Media,Desktop,35-44,Low,read_one_article,4,12,0,0,0,0,0,0,0,4,4,1,0,0,3,0,11.2,0,11.16,11.16,completed_purchase,1,5.3,1
S-900841,2025-10-14,FairBook-Travel,Travel,Desktop,18-24,Low,book_cheapest_option,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,150,159.89,9.89,completed_booking,1,1,1
S-906763,2025-01-25,FitPro-Subscription,Fitness SaaS,Mobile,45-54,Medium,cancel_subscription,5,10,0,0,0,2,1,2,0,3,2,0,0,0,0,0,8.6,0,0,28.12,gave_up_cancelling,0,4.3,0
S-907430,2025-04-17,TravelDeal-Booking,Travel,Desktop,55+,High,book_cheapest_option,5,10,2,2,1,0,0,0,1,0,0,0,4,0,0,0,17.9,150,170.73,20.73,completed_booking,1,5.3,0
S-907302,2024-11-30,NewsHub-Media,News/Media,Desktop,25-34,Low,read_one_article,2,4,1,0,0,0,0,0,0,0,3,0,0,0,0,0,5.1,0,7.65,7.65,completed_purchase,1,2.0,1
S-902628,2025-01-18,FoodFast-Delivery,Food Delivery,Desktop,25-34,Low,order_dinner,4,9,0,0,2,0,4,0,0,0,0,2,0,0,0,1,6.8,25,145.54,120.54,completed_purchase,1,5.5,1
S-907163,2024-10-11,FairBook-Travel,Travel,Tablet,18-24,Medium,book_cheapest_option,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10.8,150,155.84,5.84,completed_booking,1,2.4,1
S-903512,2025-07-26,MegaShop-Ecommerce,E-commerce,Mobile,35-44,Low,buy_one_item,3,6,3,0,1,0,0,0,2,0,0,0,0,0,0,0,7.9,40,40,14.74,noticed_hidden_fee_abandoned,0,3.1,1
S-903895,2024-12-27,FoodFast-Delivery,Food Delivery,Mobile,18-24,High,order_dinner,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0,25,25,22.82,noticed_hidden_fee_abandoned,0,1.8,0
S-907812,2025-09-23,OpenApp-Freemium,Productivity,Mobile,25-34,High,try_free_trial,3,4,0,0,0,0,0,0,0,2,0,0,1,1,0,0,8.0,0,0,0,signed_up,1,2.9,1
S-904310,2025-11-20,FoodFast-Delivery,Food Delivery,Mobile,18-24,Medium,order_dinner,5,12,3,1,3,0,4,0,0,0,1,0,0,0,0,0,11.5,25,25,109.69,noticed_hidden_fee_abandoned,0,5.9,1
S-909499,2024-08-17,FairBook-Travel,Travel,Mobile,25-34,Medium,book_cheapest_option,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.7,150,160.72,10.72,completed_booking,1,1.5,1
S-905003,2025-06-10,FairBook-Travel,Travel,Mobile,18-24,High,book_cheapest_option,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,150,150,0,completed_booking,1,1,1
S-904584,2024-10-16,FoodFast-Delivery,Food Delivery,Mobile,18-24,Medium,order_dinner,4,8,1,0,3,0,3,0,0,0,0,0,1,0,0,0,9.0,25,105.99,80.99,completed_purchase,1,5.2,0
S-901349,2025-08-17,OpenApp-Freemium,Productivity,Mobile,55+,High,try_free_trial,2,5,0,0,0,0,0,0,0,3,0,0,0,2,0,0,6.9,0,0,0,signed_up,1,2.1,1
S-905741,2025-03-28,TravelDeal-Booking,Travel,Mobile,45-54,Medium,book_cheapest_option,6,12,4,3,1,0,0,0,1,0,0,0,0,2,0,1,16.3,150,217.87,67.87,completed_booking,1,6.8,0
S-910876,2025-08-16,MegaShop-Ecommerce,E-commerce,Mobile,18-24,Low,buy_one_item,3,7,0,3,2,0,0,0,2,0,0,0,0,0,0,0,8.2,40,60.71,20.71,completed_purchase,1,3.1,1
S-908907,2025-05-22,CleanShop-Ethical,E-commerce,Mobile,35-44,Low,buy_one_item,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5.9,40,40,0,completed_purchase,1,2.1,1
S-910286,2025-10-05,FoodFast-Delivery,Food Delivery,Tablet,25-34,High,order_dinner,4,8,2,0,4,0,1,0,0,0,0,0,0,1,0,0,8.0,25,96.67,71.67,completed_purchase,1,3.8,0
S-911108,2024-08-28,NewsHub-Media,News/Media,Mobile,55+,Low,read_one_article,3,4,0,0,0,0,0,0,0,1,2,0,1,0,0,0,4.8,0,23.01,23.01,completed_purchase,1,2.8,1
S-911496,2024-06-16,SocialFeed-App,Social Media,Mobile,25-34,High,check_notifications,6,13,0,0,0,0,0,1,0,0,1,3,1,3,4,0,6.2,0,0,0,completed_purchase,1,6.0,1
S-911643,2024-08-02,MegaShop-Ecommerce,E-commerce,Mobile,18-24,Medium,buy_one_item,3,6,1,4,0,0,0,0,0,0,0,0,0,0,0,1,8.4,40,40,34.39,abandoned_cart,0,3.1,0
S-907693,2025-03-02,FitPro-Subscription,Fitness SaaS,Mobile,35-44,Medium,cancel_subscription,4,10,0,0,0,4,0,2,0,2,0,0,0,2,0,0,9.3,0,0,17.83,gave_up_cancelling,0,5.1,0
S-907226,2024-11-26,TravelDeal-Booking,Travel,Mobile,18-24,Low,book_cheapest_option,6,14,1,2,0,0,0,1,4,0,0,0,4,2,0,0,17.5,150,154.89,4.89,completed_booking,1,6.2,1
S-905417,2024-09-12,OpenApp-Freemium,Productivity,Desktop,55+,Medium,try_free_trial,3,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,7.3,0,20.56,20.56,signed_up,1,2.0,1
S-905010,2024-09-28,MegaShop-Ecommerce,E-commerce,Mobile,18-24,Medium,buy_one_item,5,13,4,2,2,0,1,0,4,0,0,0,0,0,0,0,10.2,40,40,57.41,noticed_hidden_fee_abandoned,0,6.3,0
S-910215,2024-11-03,CleanShop-Ethical,E-commerce,Desktop,25-34,Medium,buy_one_item,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,40,40,0,completed_purchase,1,2.2,1
S-902143,2025-05-05,FairBook-Travel,Travel,Mobile,25-34,Low,book_cheapest_option,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.6,150,172.47,22.47,completed_booking,1,1,1
S-907467,2025-10-22,FitPro-Subscription,Fitness SaaS,Mobile,25-34,Medium,cancel_subscription,3,7,0,0,0,1,0,0,0,4,0,0,0,2,0,0,7.8,0,22.08,22.08,completed_cancellation,1,3.6,0
S-900750,2025-06-26,TravelDeal-Booking,Travel,Desktop,18-24,Medium,book_cheapest_option,7,17,2,3,2,0,1,0,4,0,0,0,4,1,0,0,20.2,150,197.01,47.01,completed_booking,1,7.9,0
S-909328,2025-01-25,FoodFast-Delivery,Food Delivery,Desktop,25-34,Low,order_dinner,5,10,3,2,3,0,1,0,0,0,0,1,0,0,0,0,9.7,25,25,44.75,noticed_hidden_fee_abandoned,0,4.9,1
S-900759,2024-06-01,FairBook-Travel,Travel,Desktop,45-54,High,book_cheapest_option,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.7,150,162.35,12.35,completed_booking,1,1.4,1
S-901093,2024-06-24,CleanShop-Ethical,E-commerce,Mobile,35-44,High,buy_one_item,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6.4,40,40,0,completed_purchase,1,2.2,1
S-906167,2025-02-21,CleanShop-Ethical,E-commerce,Desktop,18-24,High,buy_one_item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,40,40,0,completed_purchase,1,1,1
S-908008,2025-03-05,MegaShop-Ecommerce,E-commerce,Mobile,35-44,Medium,buy_one_item,4,8,3,0,3,0,1,0,1,0,0,0,0,0,0,0,8.8,40,96.67,56.67,completed_purchase,1,4.8,1
S-900850,2025-08-24,SocialFeed-App,Social Media,Desktop,55+,Low,check_notifications,3,7,0,0,0,0,0,2,0,0,0,3,0,2,0,0,4.4,0,0,0,completed_purchase,1,4.7,1
S-909175,2025-06-06,QuickStream-Video,Subscription,Desktop,55+,High,cancel_subscription,5,9,0,0,1,4,0,1,0,2,0,1,0,0,0,0,8.9,0,9.31,9.31,completed_cancellation,1,5.4,1
S-907202,2025-06-29,MegaShop-Ecommerce,E-commerce,Desktop,25-34,Low,buy_one_item,5,15,4,2,4,0,0,0,3,0,0,0,0,0,0,2,11.1,40,144.45,104.45,completed_purchase,1,7.7,1
S-906093,2024-06-09,FoodFast-Delivery,Food Delivery,Tablet,45-54,Medium,order_dinner,3,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,5.6,25,81.68,56.68,completed_purchase,1,1.8,1
S-907673,2024-11-11,FoodFast-Delivery,Food Delivery,Mobile,18-24,High,order_dinner,3,4,1,0,0,0,2,0,0,0,0,1,0,0,0,0,6.1,25,60.02,35.02,completed_purchase,1,3.2,1
S-903158,2025-01-11,CleanShop-Ethical,E-commerce,Mobile,18-24,Low,buy_one_item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,40,40,0,completed_purchase,1,1.2,1
S-904091,2025-02-15,FairBook-Travel,Travel,Desktop,45-54,Low,book_cheapest_option,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.5,150,150,0,completed_booking,1,1.8,1
S-907972,2024-06-03,FitPro-Subscription,Fitness SaaS,Mobile,18-24,Medium,cancel_subscription,5,15,0,0,0,3,0,4,0,3,0,0,1,4,0,0,15.0,0,26.11,26.11,completed_cancellation,1,6.2,0
S-909994,2025-03-12,FairBook-Travel,Travel,Desktop,35-44,Low,book_cheapest_option,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.6,150,150,0,completed_booking,1,2.4,1
S-906149,2024-06-29,FitPro-Subscription,Fitness SaaS,Mobile,35-44,Medium,cancel_subscription,5,10,0,0,0,3,0,1,0,3,2,0,0,1,0,0,9.5,0,0,11.43,gave_up_cancelling,0,4.5,0
S-903894,2024-07-10,SocialFeed-App,Social Media,Desktop,45-54,Medium,check_notifications,4,12,0,0,0,0,0,0,0,0,2,2,0,4,4,0,8.0,0,0,0,completed_purchase,1,6.1,0
S-901368,2025-02-08,MegaShop-Ecommerce,E-commerce,Tablet,18-24,Medium,buy_one_item,5,9,1,3,2,0,0,0,2,0,0,0,0,0,0,1,8.5,40,40,27.81,abandoned_cart,0,4.2,1
S-910322,2025-02-03,FairBook-Travel,Travel,Desktop,25-34,Low,book_cheapest_option,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11.4,150,176.3,26.3,completed_booking,1,1.3,1
S-907365,2024-09-19,FitPro-Subscription,Fitness SaaS,Desktop,25-34,Low,cancel_subscription,5,14,0,0,0,4,0,4,0,2,2,0,0,0,2,0,9.2,0,0,26.85,gave_up_cancelling,0,6.5,1
S-909799,2025-10-30,OpenApp-Freemium,Productivity,Desktop,25-34,High,try_free_trial,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6.5,0,0,0,signed_up,1,1.7,1
S-908478,2025-02-16,FitPro-Subscription,Fitness SaaS,Mobile,45-54,Low,cancel_subscription,5,10,0,0,0,1,0,2,0,2,0,1,0,4,0,0,6.8,0,0,14.0,gave_up_cancelling,0,4.5,0
S-907905,2025-09-22,FairBook-Travel,Travel,Mobile,55+,Medium,book_cheapest_option,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.6,150,150,0,completed_booking,1,1.7,1
S-903121,2025-02-24,SocialFeed-App,Social Media,Tablet,18-24,Low,check_notifications,7,14,1,0,0,0,0,1,1,0,2,4,0,2,3,0,12.0,0,4.82,4.82,completed_purchase,1,6.5,1
S-901822,2024-08-08,FoodFast-Delivery,Food Delivery,Desktop,35-44,High,order_dinner,4,9,2,1,4,0,0,0,0,0,0,2,0,0,0,0,7.2,25,61.55,36.55,completed_purchase,1,5.1,1
S-908896,2024-06-24,FitPro-Subscription,Fitness SaaS,Desktop,18-24,High,cancel_subscription,6,9,0,1,0,1,0,4,0,1,1,0,0,0,1,0,9.6,0,0,0,completed_cancellation,1,4.9,0
S-911771,2025-09-29,FoodFast-Delivery,Food Delivery,Mobile,25-34,High,order_dinner,3,8,4,0,2,0,2,0,0,0,0,0,0,0,0,0,7.3,25,92.65,67.65,completed_purchase,1,3.3,1
S-910991,2025-06-10,FitPro-Subscription,Fitness SaaS,Mobile,45-54,Low,cancel_subscription,5,13,0,0,0,4,0,3,0,2,1,0,0,3,0,0,9.0,0,0,13.67,gave_up_cancelling,0,5.6,1
S-909141,2025-07-14,FairBook-Travel,Travel,Mobile,45-54,Low,book_cheapest_option,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11.0,150,159.68,9.68,completed_booking,1,1.9,1
S-902890,2025-03-24,NewsHub-Media,News/Media,Mobile,35-44,Medium,read_one_article,4,6,0,0,0,0,0,0,0,1,3,1,0,0,1,0,6.4,0,18.25,18.25,completed_purchase,1,4.0,1
S-911901,2025-11-04,CleanShop-Ethical,E-commerce,Tablet,18-24,High,buy_one_item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,40,40,0,completed_purchase,1,1,1
S-902673,2025-09-10,TravelDeal-Booking,Travel,Mobile,25-34,High,book_cheapest_option,4,6,1,0,0,0,0,0,1,0,0,0,3,1,0,0,14.5,150,152.36,2.36,completed_booking,1,3.3,0
S-903461,2025-09-15,CleanShop-Ethical,E-commerce,Mobile,18-24,Medium,buy_one_item,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.7,40,40,0,completed_purchase,1,1.8,1
S-907055,2025-06-17,SocialFeed-App,Social Media,Desktop,35-44,High,check_notifications,4,9,0,0,0,0,0,0,0,0,1,2,0,4,2,0,8.4,0,0,0,completed_purchase,1,3.8,0
S-910670,2025-03-02,FairBook-Travel,Travel,Mobile,35-44,Medium,book_cheapest_option,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,150,150,0,completed_booking,1,1,1
S-910234,2025-11-09,CleanShop-Ethical,E-commerce,Mobile,35-44,High,buy_one_item,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.7,40,40,0,completed_purchase,1,2.2,1
